Щукин Андрей Евгеньевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993514	13.07.1968	Политическая партия «Либерально-демократическая партия России»	4Алтайский край	3	выдвинут	зарегистрирован
Парубов Александр Иванович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993515	08.03.1964	Политическая партия «Либерально-демократическая партия России»	4Алтайский край	4	выдвинут	зарегистрирован
Абрамов Сергей Владимирович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993516	02.07.1976	Политическая партия «Либерально-демократическая партия России»	4Алтайский край	5	выдвинут	зарегистрирован
Иванов Геннадий Викторович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993517	18.07.1958	Политическая партия «Либерально-демократическая партия России»	4Алтайский край	6	выдвинут	зарегистрирован
Рожков Игорь Анатольевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993518	03.02.1956	Политическая партия «Либерально-демократическая партия России»	5Республика Саха (Якутия), Камчатский край, Амурская область, Магаданская область, Чукотский автономный округ	1	выдвинут	зарегистрирован
Гришан Юрий Федорович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993519	01.04.1957	Политическая партия «Либерально-демократическая партия России»	5Республика Саха (Якутия), Камчатский край, Амурская область, Магаданская область, Чукотский автономный округ	2	утративший статус выдвинутого кандидата	
Абрамов Иван Николаевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993520	16.06.1978	Политическая партия «Либерально-демократическая партия России»	5Республика Саха (Якутия), Камчатский край, Амурская область, Магаданская область, Чукотский автономный округ	3	выдвинут	зарегистрирован
Гришин Вадим Вадимович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993521	13.11.1964	Политическая партия «Либерально-демократическая партия России»	5Республика Саха (Якутия), Камчатский край, Амурская область, Магаданская область, Чукотский автономный округ	4	выдвинут	зарегистрирован
Низова Екатерина Игоревна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993522	19.04.1980	Политическая партия «Либерально-демократическая партия России»	5Республика Саха (Якутия), Камчатский край, Амурская область, Магаданская область, Чукотский автономный округ	5	выдвинут	зарегистрирован
Котовская Татьяна Борисовна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993523	06.11.1955	Политическая партия «Либерально-демократическая партия России»	5Республика Саха (Якутия), Камчатский край, Амурская область, Магаданская область, Чукотский автономный округ	6	выдвинут	зарегистрирован
Мирошников Владимир Иванович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993524	02.03.1953	Политическая партия «Либерально-демократическая партия России»	5Республика Саха (Якутия), Камчатский край, Амурская область, Магаданская область, Чукотский автономный округ	7	выдвинут	зарегистрирован
Давитиашвили Денис Александрович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993525	17.05.1974	Политическая партия «Либерально-демократическая партия России»	6Архангельская область	1	выдвинут	зарегистрирован
Лукин Константин Германович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993526	01.02.1971	Политическая партия «Либерально-демократическая партия России»	6Архангельская область	2	выдвинут	зарегистрирован
Лобанов Максим Игоревич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993527	22.07.1981	Политическая партия «Либерально-демократическая партия России»	6Архангельская область	3	выдвинут	зарегистрирован
Брюханов Владимир Александрович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993528	15.06.1961	Политическая партия «Либерально-демократическая партия России»	7Астраханская область	1	выдвинут	зарегистрирован
Дубовицкая Наталья Николаевна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993529	17.06.1982	Политическая партия «Либерально-демократическая партия России»	7Астраханская область	2	выдвинут	зарегистрирован
Голобоков Дмитрий Анатольевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993530	04.04.1971	Политическая партия «Либерально-демократическая партия России»	7Астраханская область	3	выдвинут	зарегистрирован
Петриченко Рудольф Николаевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993531	17.01.1937	Политическая партия «Либерально-демократическая партия России»	7Астраханская область	4	выдвинут	зарегистрирован
Степанюк Денис Юрьевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993532	27.08.1974	Политическая партия «Либерально-демократическая партия России»	8Республика Башкортостан - Салаватская, Республика Башкортостан - Стерлитамакская	1	выдвинут	зарегистрирован
Митряшкин Владимир Михайлович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993533	20.04.1977	Политическая партия «Либерально-демократическая партия России»	8Республика Башкортостан - Салаватская, Республика Башкортостан - Стерлитамакская	2	выдвинут	зарегистрирован
Семенова Татьяна Николаевна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993534	01.06.1958	Политическая партия «Либерально-демократическая партия России»	8Республика Башкортостан - Салаватская, Республика Башкортостан - Стерлитамакская	3	выдвинут	зарегистрирован
Масютин Геннадий Петрович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993535	16.08.1956	Политическая партия «Либерально-демократическая партия России»	8Республика Башкортостан - Салаватская, Республика Башкортостан - Стерлитамакская	4	выдвинут	зарегистрирован
Елин Василий Владимирович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993536	25.11.1952	Политическая партия «Либерально-демократическая партия России»	8Республика Башкортостан - Салаватская, Республика Башкортостан - Стерлитамакская	5	выдвинут	зарегистрирован
Наджарян Сурен Нерсесович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993537	07.06.1957	Политическая партия «Либерально-демократическая партия России»	9Республика Башкортостан - Бирская, Республика Башкортостан - Уфимская	1	выдвинут	выбывший (после регистрации) кандидат
Лосева Людмила Борисовна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993538	06.08.1948	Политическая партия «Либерально-демократическая партия России»	9Республика Башкортостан - Бирская, Республика Башкортостан - Уфимская	2	выдвинут	зарегистрирован
Зарифьянов Рафис Раисович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993539	25.10.1955	Политическая партия «Либерально-демократическая партия России»	9Республика Башкортостан - Бирская, Республика Башкортостан - Уфимская	3	выдвинут	зарегистрирован
Садыков Вадим Юрьевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993540	27.04.1977	Политическая партия «Либерально-демократическая партия России»	9Республика Башкортостан - Бирская, Республика Башкортостан - Уфимская	4	выдвинут	зарегистрирован
Сулейманов Мидхат Агзамович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993541	03.01.1955	Политическая партия «Либерально-демократическая партия России»	9Республика Башкортостан - Бирская, Республика Башкортостан - Уфимская	5	выдвинут	выбывший (после регистрации) кандидат
Шафиков Загит Закимович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993542	18.12.1959	Политическая партия «Либерально-демократическая партия России»	9Республика Башкортостан - Бирская, Республика Башкортостан - Уфимская	6	выдвинут	зарегистрирован
Свиридов Валентин Валентинович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993543	12.12.1967	Политическая партия «Либерально-демократическая партия России»	10Белгородская область	1	выдвинут	зарегистрирован
Лоза Сергей Николаевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993544	04.06.1957	Политическая партия «Либерально-демократическая партия России»	10Белгородская область	2	выдвинут	зарегистрирован
Усачев Владимир Семенович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993545	18.05.1952	Политическая партия «Либерально-демократическая партия России»	10Белгородская область	3	выдвинут	зарегистрирован
Шульц Татьяна Елизаровна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993546	20.07.1958	Политическая партия «Либерально-демократическая партия России»	10Белгородская область	4	выдвинут	зарегистрирован
Сидоров Михаил Николаевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993547	17.04.1947	Политическая партия «Либерально-демократическая партия России»	11Брянская область	1	выдвинут	зарегистрирован
Лукьянчикова Юлия Алексеевна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993548	11.10.1979	Политическая партия «Либерально-демократическая партия России»	11Брянская область	2	выдвинут	зарегистрирован
Богданов Александр Сергеевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993549	07.02.1958	Политическая партия «Либерально-демократическая партия России»	11Брянская область	3	выдвинут	зарегистрирован
Хуторской Владимир Викторович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993550	12.12.1966	Политическая партия «Либерально-демократическая партия России»	11Брянская область	4	выдвинут	зарегистрирован
Бибиков Сергей Владимирович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993551	22.12.1973	Политическая партия «Либерально-демократическая партия России»	11Брянская область	5	выдвинут	зарегистрирован
Бобков Игорь Александрович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993552	02.11.1965	Политическая партия «Либерально-демократическая партия России»	12Республика Бурятия	1	выдвинут	зарегистрирован
Багрий Иван Степанович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993553	15.11.1940	Политическая партия «Либерально-демократическая партия России»	12Республика Бурятия	2	выдвинут	зарегистрирован
Леонов Сергей Трофимович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993554	29.07.1963	Политическая партия «Либерально-демократическая партия России»	12Республика Бурятия	3	выдвинут	зарегистрирован
Рохмистров Максим Станиславович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993555	05.01.1968	Политическая партия «Либерально-демократическая партия России»	13Владимирская область, Рязанская область	1	выдвинут	зарегистрирован
Шерин Александр Николаевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993556	21.06.1977	Политическая партия «Либерально-демократическая партия России»	13Владимирская область, Рязанская область	2	выдвинут	зарегистрирован
Шевякова Алена Павловна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993557	07.02.1970	Политическая партия «Либерально-демократическая партия России»	13Владимирская область, Рязанская область	3	выдвинут	зарегистрирован
Ксенофонтов Павел Николаевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993558	06.07.1972	Политическая партия «Либерально-демократическая партия России»	13Владимирская область, Рязанская область	4	выдвинут	зарегистрирован
Хаустов Владислав Иванович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993559	11.08.1966	Политическая партия «Либерально-демократическая партия России»	13Владимирская область, Рязанская область	5	выдвинут	зарегистрирован
Горохов Владимир Дмитриевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993560	29.01.1962	Политическая партия «Либерально-демократическая партия России»	13Владимирская область, Рязанская область	6	выдвинут	зарегистрирован
Тарасюк Василий Михайлович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993561	10.10.1948	Политическая партия «Либерально-демократическая партия России»	14Волгоградская область	1	выдвинут	зарегистрирован
Крылов Дмитрий Вадимович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993562	29.07.1962	Политическая партия «Либерально-демократическая партия России»	14Волгоградская область	2	выдвинут	зарегистрирован
Курасов Александр Владимирович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993563	24.05.1972	Политическая партия «Либерально-демократическая партия России»	14Волгоградская область	3	выдвинут	зарегистрирован
Шабалов Владимир Петрович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993564	22.09.1957	Политическая партия «Либерально-демократическая партия России»	14Волгоградская область	4	выдвинут	зарегистрирован
Гусаков Дмитрий Вячеславович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993565	15.02.1971	Политическая партия «Либерально-демократическая партия России»	15Вологодская область	1	выдвинут	зарегистрирован
Каргинов Сергей Генрихович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993566	05.09.1969	Политическая партия «Либерально-демократическая партия России»	15Вологодская область	2	выдвинут	зарегистрирован
Бондаренко Леонид Георгиевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993567	27.07.1969	Политическая партия «Либерально-демократическая партия России»	15Вологодская область	3	выдвинут	зарегистрирован
Павлов Александр Рафаилович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993568	31.10.1967	Политическая партия «Либерально-демократическая партия России»	15Вологодская область	4	выдвинут	зарегистрирован
Рогалев Павел Сергеевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993569	27.11.1969	Политическая партия «Либерально-демократическая партия России»	15Вологодская область	5	выдвинут	зарегистрирован
Дворников Михаил Владимирович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993570	10.12.1971	Политическая партия «Либерально-демократическая партия России»	15Вологодская область	6	утративший статус выдвинутого кандидата	
Журавлев Сергей Валерианович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993571	17.07.1966	Политическая партия «Либерально-демократическая партия России»	16Воронежская область - Воронежская	1	выдвинут	зарегистрирован
Наумов Сергей Михайлович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993572	11.06.1956	Политическая партия «Либерально-демократическая партия России»	16Воронежская область - Воронежская	2	выдвинут	зарегистрирован
Дегтярева Татьяна Ивановна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993573	21.05.1954	Политическая партия «Либерально-демократическая партия России»	16Воронежская область - Воронежская	3	выдвинут	зарегистрирован
Головатюк Андрей Михайлович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993574	17.12.1968	Политическая партия «Либерально-демократическая партия России»	17Воронежская область - Павловская	1	выдвинут	зарегистрирован
Севергин Евгений Михайлович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993575	26.06.1957	Политическая партия «Либерально-демократическая партия России»	17Воронежская область - Павловская	2	выдвинут	зарегистрирован
Данилов Виталий Филиппович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993576	23.05.1951	Политическая партия «Либерально-демократическая партия России»	17Воронежская область - Павловская	3	выдвинут	зарегистрирован
Омаров Гаджимурад Заирбекович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993577	23.02.1962	Политическая партия «Либерально-демократическая партия России»	18Республика Дагестан	1	выдвинут	зарегистрирован
Гаджиев Эльдар Ахмедович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993578	15.08.1982	Политическая партия «Либерально-демократическая партия России»	18Республика Дагестан	2	выдвинут	зарегистрирован
Омаров Рашид Камилович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993579	16.08.1981	Политическая партия «Либерально-демократическая партия России»	18Республика Дагестан	3	выдвинут	зарегистрирован
Айгумова Наида Айгумовна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993580	09.08.1963	Политическая партия «Либерально-демократическая партия России»	18Республика Дагестан	4	выдвинут	зарегистрирован
Терехов Руслан Юрьевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993581	07.12.1976	Политическая партия «Либерально-демократическая партия России»	18Республика Дагестан	5	выдвинут	зарегистрирован
Петросян Альберт Михайлович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993582	04.04.1972	Политическая партия «Либерально-демократическая партия России»	18Республика Дагестан	6	выдвинут	зарегистрирован
Карлашов Михаил Васильевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993583	20.11.1961	Политическая партия «Либерально-демократическая партия России»	18Республика Дагестан	7	выдвинут	зарегистрирован
Ткачук Андрей Михайлович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993584	04.03.1976	Политическая партия «Либерально-демократическая партия России»	19Еврейская автономная область	1	выдвинут	зарегистрирован
Сироткин Сергей Никанорович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993585	14.04.1952	Политическая партия «Либерально-демократическая партия России»	20Ивановская область, Костромская область	1	выдвинут	зарегистрирован
Кудрявцев Юрий Петрович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993586	03.09.1961	Политическая партия «Либерально-демократическая партия России»	20Ивановская область, Костромская область	2	выдвинут	зарегистрирован
Сурков Евгений Викторович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993587	17.03.1956	Политическая партия «Либерально-демократическая партия России»	20Ивановская область, Костромская область	3	выдвинут	зарегистрирован
Нетесов Владимир Владимирович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993588	11.10.1973	Политическая партия «Либерально-демократическая партия России»	20Ивановская область, Костромская область	4	выдвинут	зарегистрирован
Калашников Федор Александрович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993589	08.12.1973	Политическая партия «Либерально-демократическая партия России»	20Ивановская область, Костромская область	5	выдвинут	зарегистрирован
Орцханов Хажибикар Алаудинович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993590	17.10.1962	Политическая партия «Либерально-демократическая партия России»	21Республика Ингушетия	1	выдвинут	зарегистрирован
Никерхоев Висангирей Усманович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993591	03.11.1966	Политическая партия «Либерально-демократическая партия России»	21Республика Ингушетия	2	выдвинут	зарегистрирован
Барахоева Марифа Хамидовна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993592	17.07.1966	Политическая партия «Либерально-демократическая партия России»	21Республика Ингушетия	3	выдвинут	зарегистрирован
Давыдова Лариса Сергеевна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993593	01.09.1960	Политическая партия «Либерально-демократическая партия России»	21Республика Ингушетия	4	выдвинут	зарегистрирован
Полуханов Андрей Анатольевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021993594	25.12.1969	Политическая партия «Либерально-демократическая партия России»	22Иркутская область - Братская	1	выдвинут	зарегистрирован
