Казаков Виктор Алексеевич	100100031441455	62	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, член Комитета Государственной Думы по природным ресурсам, природопользованию и экологии		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441455	04.04.1949	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	64Самарская область	5	выдвинут	зарегистрирован
Беднов Александр Викторович	100100031441459	61	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, заместитель председателя Комитета Государственной Думы по вопросам семьи, женщин и детей		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441459	14.11.1950	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	64Самарская область	9	выдвинут	зарегистрирован
Авраменко Михаил Васильевич	100100031441462	37	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	заместитель руководителя аппарата Комитета Государственной Думы по охране здоровья		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441462	18.01.1974	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	64Самарская область	12	выдвинут	зарегистрирован
Аршба Отари Ионович	100100031441482	56	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, председатель Комитета Государственной Думы по Регламенту и организации работы Государственной Думы		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441482	12.04.1955	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	67Свердловская область	4	выдвинут	зарегистрирован	избр.
Муцоев Зелимхан Аликоевич	100100031441484	52	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, заместитель председателя Комитета Государственной Думы по международным делам		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441484	13.10.1959	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	67Свердловская область	6	выдвинут	зарегистрирован
Клинцевич Франц Адамович	100100031441490	54	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, первый заместитель председателя Комитета Государственной Думы по делам ветеранов		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441490	15.06.1957	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	68Смоленская область	1	выдвинут	зарегистрирован	избр.
Бабаков Александр Михайлович	100100031441496	48	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, заместитель Председателя Государственной Думы, член Комитета Государственной Думы по энергетике		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441496	08.02.1963	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	69Тамбовская область	3	выдвинут	зарегистрирован	избр.
Васильев Владимир Абдуалиевич	100100031441501	62	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, председатель Комитета Государственной Думы по безопасности		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441501	11.08.1949	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	70Тверская область	3	выдвинут	зарегистрирован
Грызлов Борис Вячеславович	100100031441510	61	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, Председатель Государственной Думы Федерального Собрания Российской Федерации		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441510	15.12.1950	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	72Тульская область	1	выдвинут	зарегистрирован	избр.
Зубицкий Борис Давыдович	100100031441514	64	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, заместитель председателя Комитета Государственной Думы по экономической политике и предпринимательству		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441514	16.12.1947	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	72Тульская область	5	выдвинут	зарегистрирован
Балыхин Григорий Артёмович	100100031441525	65	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, председатель Комитета Государственной Думы по образованию		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441525	19.11.1946	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	74Ульяновская область	2	выдвинут	зарегистрирован	избр.
Третьяк Владислав Александрович	100100031441526	59	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, первый заместитель председателя Комитета Государственной Думы по физической культуре и спорту		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441526	25.04.1952	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	74Ульяновская область	3	выдвинут	зарегистрирован
Чайка Валентин Васильевич	100100031441528	58	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, член Комитета по безопасности		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441528	02.07.1953	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	74Ульяновская область	5	выдвинут	зарегистрирован
Панов Валерий Викторович	100100031441542	50	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, первый заместитель председателя Комитета Государственной Думы по строительству и земельным отношениям		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441542	01.03.1961	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	75Челябинская область	12	выдвинут	зарегистрирован
Кокошин Андрей Афанасьевич	100100031441546	66	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, первый заместитель председателя Комитета Государственной Думы по науке и наукоемким технологиям		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441546	26.10.1945	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	76Ярославская область	4	выдвинут	зарегистрирован
Крупенников Владимир Александрович	100100031441551	42	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, член Комитета Государственной Думы по информационной политике, информационным технологиям и связи		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441551	01.09.1969	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	77Город Москва	3	выдвинут	зарегистрирован	избр.
Гончар Николай Николаевич	100100031441553	65	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, член Комитета Государственной Думы по бюджету и налогам		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441553	18.10.1946	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	77Город Москва	5	выдвинут	зарегистрирован	избр.
Исаев Андрей Константинович	100100031441554	47	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, председатель Комитета Государственной Думы по труду и социальной политике		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441554	01.10.1964	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	77Город Москва	6	выдвинут	зарегистрирован	избр.
Панина Елена Владимировна	100100031441556	63	f	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, заместитель председателя Комитета Государственной Думы по промышленности		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441556	29.04.1948	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	77Город Москва	8	выдвинут	зарегистрирован	избр.
Габдрахманов Ильдар Нуруллович	100100031441557	37	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, первый заместитель председателя Комитета Государственной Думы по труду и социальной политике		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441557	04.11.1974	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	77Город Москва	9	выдвинут	зарегистрирован	избр.
Железняк Сергей Владимирович	100100031441558	41	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, председатель Комитета Государственной Думы по информационной политике, информационным технологиям и связи		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441558	30.07.1970	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	77Город Москва	10	выдвинут	зарегистрирован	избр.
Звагельский Виктор Фридрихович	100100031441559	48	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, член Комитета Государственной Думы по экономической политике и предпринимательству		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441559	30.07.1963	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	77Город Москва	11	выдвинут	зарегистрирован	избр.
Южилин Виталий Александрович	100100031441584	46	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, член Комитета Государственной Думы по бюджету и налогам		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441584	10.12.1965	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	78Город Санкт-Петербург	6	выдвинут	зарегистрирован
Сарычев Александр Викторович	100100031441599	59	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, заместитель председателя Комитета Государственной Думы по вопросам местного самоуправления		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441599	27.03.1952	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	79Ханты-Мансийский автономный округ - Югра	5	выдвинут	зарегистрирован
Зюганов Геннадий Андреевич	100100031425132	67	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, член Комитета Государственной Думы по науке и наукоемким технологиям		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425132	26.06.1944	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	Общая часть списка	1	выдвинут	зарегистрирован	избр.
Комоедов Владимир Петрович	100100031425133	61	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, член Комитета Государственной Думы по обороне		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425133	14.08.1950	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	Общая часть списка	2	выдвинут	зарегистрирован	избр.
Савицкая Светлана Евгеньевна	100100031425136	63	f	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, заместитель председателя Комитета Государственной Думы по обороне		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425136	08.08.1948	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	Общая часть списка	5	выдвинут	зарегистрирован	избр.
Мельников Иван Иванович	100100031425137	61	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, заместитель Председателя Государственной Думы Федерального Собрания Российской Федерации, член Комитета Государственной Думы по образованию		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425137	07.08.1950	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	Общая часть списка	6	выдвинут	зарегистрирован	избр.
Кашин Владимир Иванович	100100031425138	63	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, заместитель председателя Комитета Государственной Думы по природным ресурсам, природопользованию и экологии		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425138	10.08.1948	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	Общая часть списка	7	выдвинут	зарегистрирован	избр.
Решульский Сергей Николаевич	100100031425170	60	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, член Комитета Государственной Думы по делам Федерации и региональной политике		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425170	21.09.1951	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	6Республика Дагестан	1	выдвинут	зарегистрирован	избр.
Кашин Борис Сергеевич	100100031425195	60	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, член Комитета Государственной Думы по финансовому рынку		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425195	03.07.1951	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	10Республика Карелия, Мурманская область	1	выдвинут	зарегистрирован	избр.
Андреев Андрей Анатольевич	100100031425201	35	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, член Комитета Государственной Думы по информационной политике, информационным технологиям и связи		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425201	24.05.1976	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	11Республика Коми, Архангельская область	1	выдвинут	зарегистрирован	избр.
Сапожников Николай Иванович	100100031425255	62	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, заместитель председателя Комитета Государственной Думы по промышленности		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425255	05.08.1949	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	19Удмуртская Республика	1	выдвинут	зарегистрирован	избр.
Харитонов Николай Михайлович	100100031425295	63	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, первый заместитель председателя Комитета Государственной Думы по аграрным вопросам		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425295	30.10.1948	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	26Краснодарский край	1	выдвинут	зарегистрирован	избр.
Обухов Сергей Павлович	100100031425296	53	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, член Комитета Государственной Думы по делам общественных объединений и религиозных организаций		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425296	05.10.1958	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	26Краснодарский край	2	выдвинут	зарегистрирован	избр.
Куликов Олег Анатольевич	100100031425320	65	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, член Комитета Государственной Думы по охране здоровья		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425320	28.01.1946	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	28Пермский край	1	выдвинут	зарегистрирован	избр.
Штогрин Сергей Иванович	100100031425350	63	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425350	21.07.1948	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	31Хабаровский край, Еврейская автономная область	1	выдвинут	зарегистрирован	избр.
Апарина Алевтина Викторовна	100100031425359	70	f	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, член Комитета Государственной Думы по труду и социальной политике		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425359	20.04.1941	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	32Астраханская область, Волгоградская область	2	выдвинут	зарегистрирован	избр.
Муравленко Сергей Викторович	100100031425370	61	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, член Комитета Государственной Думы по природным ресурсам, природопользованию и экологии		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425370	02.03.1950	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	33Белгородская область	1	выдвинут	зарегистрирован	избр.
Гаврилов Сергей Анатольевич	100100031425394	45	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, заместитель председателя Комитета Государственной Думы по транспорту		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425394	27.01.1966	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	37Воронежская область	1	выдвинут	зарегистрирован	избр.
Гостев Руслан Георгиевич	100100031425395	66	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, член Комитета Государственной Думы по физической культуре и спорту		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425395	11.01.1945	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	37Воронежская область	2	выдвинут	зарегистрирован	избр.
Пономарёв Алексей Алексеевич	100100031425404	69	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, член Комитета Государственной Думы по Регламенту и организации работы Государственной Думы		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425404	22.03.1942	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	38Ивановская область, Костромская область	1	выдвинут	зарегистрирован	избр.
Никулина Елена Валерьевна	100100031425408	37	f	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	помощник депутата Государственной Думы Федерального Собрания Российской Федерации		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425408	01.06.1974	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	38Ивановская область, Костромская область	5	выдвинут	зарегистрирован
Никитин Владимир Степанович	100100031425421	63	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, член Комитета Государственной Думы по делам Содружества Независимых Государств и связям с соотечественниками		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425421	05.04.1948	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	40Калининградская область, Псковская область	1	выдвинут	зарегистрирован	избр.
Собко Сергей Васильевич	100100031425437	62	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, председатель Комитета Государственной Думы по промышленности		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425437	12.06.1949	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	42Кемеровская область	1	выдвинут	зарегистрирован	избр.
Русских Алексей Юрьевич	100100031425474	43	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425474	17.07.1968	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	48Московская область	2	выдвинут	зарегистрирован	избр.
Таранин Виктор Иванович	100100031425479	54	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, член Комитета Государственной Думы по аграрным вопросам		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425479	19.02.1957	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	48Московская область	7	выдвинут	зарегистрирован
Денисенко Олег Иванович	100100031425528	49	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, заместитель председателя Комитета Государственной Думы по безопасности		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425528	15.04.1962	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	52Омская область, Томская область	2	выдвинут	зарегистрирован	избр.
Плетнева Тамара Васильевна	100100031425549	64	f	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, заместитель председателя Комитета Государственной Думы по делам ветеранов		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425549	22.11.1947	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	55Пензенская область, Тамбовская область	1	выдвинут	зарегистрирован	избр.
Соловьев Вадим Георгиевич	100100031425625	53	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, член Комитета Государственной Думы по конституционному законодательству и государственному строительству		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425625	29.07.1958	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	63Тверская область	1	выдвинут	зарегистрирован	избр.
Куликов Александр Дмитриевич	100100031425660	61	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, заместитель председателя Комитета Государственной Думы по конституционному законодательству и государственному строительству		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425660	03.12.1950	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	68Ярославская область	1	выдвинут	зарегистрирован	избр.
Смолин Олег Николаевич	100100031425668	59	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, заместитель председателя Комитета Государственной Думы по образованию		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425668	10.02.1952	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	69Город Москва	4	выдвинут	зарегистрирован	избр.
Доровин Евгений Владимирович	100100031425670	62	m	депутат госдумы	Аппарат Государственной Думы Федерального Собрания Российской Федерации	заместитель руководителя аппарата Комитета Государственной Думы по промышленности		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425670	01.07.1949	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	69Город Москва	6	выдвинут	зарегистрирован	избр.
Сокол Святослав Михайлович	100100031425709	65	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, член Комитета Государственной Думы по промышленности		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031425709	22.03.1946	"Политическая партия "Коммунистическая партия Российской Федерации"	город Москва	70Город Санкт-Петербург	1	выдвинут	зарегистрирован	избр.
Жириновский Владимир Вольфович	100100028783940	65	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, заместитель Председателя Государственной Думы Федерального Собрания Российской Федерации, член Комитета Государственной Думы по аграрным вопросам		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100028783940	25.04.1946	"Политическая партия "Либерально-демократическая партия России"	город Москва	Общая часть списка	1	выдвинут	зарегистрирован	избр.
